,Country,YEAR1,GDPG,GDP,BB,INFL,SACW,GOVC,ETHNF,ASSAS,ICRGE,M2-1,SSA,EASIA,LPOP,EGYPT,CENTAM,FRZ,ARMS-1,DN1900,EDA,BEDA,MEDA,WBEDA,POPDEP
17,ANGOLA,1978-81,,663.0,,,0.0,,,,,,0,0,,,,,,0,1.0761911060524532,0.6737358790940005,0.40245522695845254,0.0,
18,ANGOLA,1982-85,,679.0,,,0.0,32.3626359899658,,,,,0,0,,,,,,0,1.362477308958442,0.8501208393712257,0.5123564695872165,0.0,
19,ANGOLA,1986-89,1.2246440434891426,709.0,,,0.0,30.475283409938548,,,,,0,0,,,,,,0,1.992253543262332,1.3530164451413664,0.639237098120966,0.0,
20,ANGOLA,1990-93,-9.998563354174195,,,,0.0,35.86096836415293,,,,,0,0,,,,,,0,3.6628642639896616,1.9296669176004415,1.7331973463892203,0.04114496819412764,
21,ANTIGUA AND BARBUDA,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
22,ANTIGUA AND BARBUDA,1970-73,,,,,,,,,,,0,0,,,,,,0,,,,,
23,ANTIGUA AND BARBUDA,1974-77,,,,12.883710855008523,,,,,,,0,0,,,,,,0,,,,,
24,ANTIGUA AND BARBUDA,1978-81,4.273820046067378,,,12.334998467004233,,,,,,,0,0,,,,,,0,,,,,
25,ANTIGUA AND BARBUDA,1982-85,4.975838061276505,,,2.801377416635664,,,,,,,0,0,,,,,,0,,,,,
26,ANTIGUA AND BARBUDA,1986-89,7.336633257133318,,,,,,,,,,0,0,,,,,,0,,,,,
27,ANTIGUA AND BARBUDA,1990-93,2.52799826461505,,,,,18.495797877442826,,,,,0,0,,,,,,0,,,,,
28,ARGENTINA,1966-69,2.6050236924658576,4956.0,,18.910665960593942,0.0,9.968390236418527,,,,,0,0,,,,,,1,,,,,
29,ARGENTINA,1970-73,1.7002999098912903,5637.0,-2.114629855190148,34.08860661699045,0.0,10.194982089709809,31.0,2.75,4.28125,24.824761904761903,0,0,17.017207670059697,0.0,0.0,0.0,2.033,1,0.018238932481933156,0.016754546606771385,0.0014843858751617746,-0.0009610513220281104,57.3748
30,ARGENTINA,1974-77,1.0776147804299911,6168.0,-6.911748994814404,98.99595540755222,0.0,11.04447977840928,31.0,9.75,4.28125,28.793040293040296,0,0,17.082910797407898,0.0,0.0,0.0,1.725,1,0.01715546062151493,0.016532344003694573,0.0006231166178203585,-0.0024592855983310556,58.84435
31,ARGENTINA,1978-81,-1.1152849926509973,5849.0,-3.3950442460093795,84.48314653574246,0.0,11.086979405773029,31.0,1.0,4.28125,30.23451703575927,0,0,17.1440028291558,0.0,0.0,0.0,1.075,1,0.02399418584984605,0.01949271236621878,0.004501473483627268,-0.002056800471400417,61.571266666666666
32,ARGENTINA,1982-85,-2.5513845759229032,5487.0,-5.220274064515744,162.2835708342431,0.0,,31.0,0.0,4.28125,29.73976633542225,0,0,17.201318460053034,0.0,0.0,0.0,6.125,1,0.02996304008993947,0.01563474785303781,0.014328292236901656,-0.0023687686023769095,64.2636
33,ARGENTINA,1986-89,-1.0993061640922397,5624.0,-1.7726274624469425,160.718186097681,0.0,,31.0,0.25,4.28125,20.330551593849435,0,0,17.257792299725825,0.0,0.0,0.0,10.8,1,0.01572752211984178,0.03423905252908562,-0.01851153040924384,-0.020754370997434032,
34,ARGENTINA,1990-93,4.258730475856268,4706.0,-0.3759132947743584,112.6618924679083,0.75,,31.0,0.0,4.28125,21.72240539219566,0,0,17.314266347845987,0.0,0.0,0.0,3.675,1,0.0007560366032527871,0.033786490254151355,-0.033030453650898565,-0.01627669564663043,63.491
35,ARMENIA,1966-69,5.5386882432505,,,,,,,,,,0,0,,,,,,0,,,,,
36,ARMENIA,1970-73,5.728303503472576,,,,,,,,,,0,0,,,,,,0,,,,,
37,ARMENIA,1974-77,5.038579245409858,,,,,,,,,,0,0,,,,,,0,,,,,
38,ARMENIA,1978-81,6.023515514572142,,,,,,,,,,0,0,,,,,,0,,,,,
39,ARMENIA,1982-85,-30.794930904164286,,-1.413895846465089,,,20.80725127966122,,,,,0,0,,,,,,0,,,,,
40,ARMENIA,1986-89,1.640286548871217,,-6.599435666910105,,,22.78305850297388,,,,,0,0,,,,,,0,,,,,
41,ARMENIA,1990-93,-29.52118028375803,,-8.266397952311852,,,27.491213597154758,,,,,0,0,,,,,,0,,,,,
42,AUSTRALIA,1966-69,4.069120765471013,9145.0,-1.9027927114716596,2.8929413903588164,1.0,13.770867693747299,,,,,0,0,,,,,,1,,,,,
43,AUSTRALIA,1970-73,2.4028008421654867,10756.0,-0.3529340058062264,6.115787792156602,1.0,14.303119754360443,,,,,0,0,,,,,,1,,,,,
44,AUSTRALIA,1974-77,0.6267378878162422,11391.0,-2.6368455795822383,13.098883884298152,1.0,17.414904130200817,,,,,0,0,,,,,,1,,,,,
45,AUSTRALIA,1978-81,2.208916378506798,12161.0,-1.9364745657623104,8.805477282371,1.0,17.740448398200204,,,,,0,0,,,,,,1,,,,,
46,AUSTRALIA,1982-85,1.7168717763874852,12132.0,-2.3073526361416627,7.649287176489494,1.0,18.632924973257513,,,,,0,0,,,,,,1,,,,,
47,AUSTRALIA,1986-89,2.1956981621394256,13608.0,-0.16511901743019777,7.7781114300536025,1.0,17.373926270410454,,,,,0,0,,,,,,1,,,,,
48,AUSTRALIA,1990-93,0.3078654098648492,14445.0,-0.6988570856176308,3.242373943477861,1.0,18.173358776384724,,,,,0,0,,,,,,1,,,,,
49,AUSTRIA,1966-69,4.285129368733642,6437.0,-2.24594134223792,2.9623052225670077,1.0,14.507902081731405,,,,,0,0,,,,,,1,,,,,
50,AUSTRIA,1970-73,5.2654840348854925,7510.0,-0.5619075574010596,5.57482023358774,1.0,14.787864968904946,,,,,0,0,,,,,,1,,,,,
51,AUSTRIA,1974-77,2.9325865099391724,8974.0,-3.5215821640152107,7.39911494563632,1.0,17.009928684043572,,,,,0,0,,,,,,1,,,,,
52,AUSTRIA,1978-81,1.8542528548933124,9753.0,-3.6110716852458085,4.968769887631819,1.0,18.20527534355306,,,,,0,0,,,,,,1,,,,,
53,AUSTRIA,1982-85,1.665594946457638,10484.0,-5.011943580338291,4.307175965729848,1.0,18.831678142480655,,,,,0,0,,,,,,1,,,,,
54,AUSTRIA,1986-89,2.2547688834195334,11263.0,-5.046714502978954,1.8803233427083121,1.0,18.61772180167376,,,,,0,0,,,,,,1,,,,,
55,AUSTRIA,1990-93,1.5971269143029598,12695.0,-4.550492827702772,3.5006014936013408,1.0,18.367542217766562,,,,,0,0,,,,,,1,,,,,
56,AZERBAIJAN,1966-69,2.4732053386993913,,,,,,,,,,0,0,,,,,,0,,,,,
57,AZERBAIJAN,1970-73,3.6664234521290306,,,,,,,,,,0,0,,,,,,0,,,,,
58,AZERBAIJAN,1974-77,5.586924119792913,,,,,,,,,,0,0,,,,,,0,,,,,
59,AZERBAIJAN,1978-81,62.870027069625564,,,,,,,,,,0,0,,,,,,0,,,,,
60,AZERBAIJAN,1982-85,2.3808450232675193,,,,,,,,,,0,0,,,,,,0,,,,,
61,AZERBAIJAN,1986-89,-0.9860121979442971,,,,,19.669708625477742,,,,,0,0,,,,,,0,,,,,
62,AZERBAIJAN,1990-93,-21.952693866472583,,,,,17.269236565085276,,,,,0,0,,,,,,0,,,,,
63,"BAHAMAS, THE",1966-69,4.170972234522008,,-1.5388899201782067,6.098326765690473,,,,,,,0,0,,,,,,0,,,,,
64,"BAHAMAS, THE",1970-73,-2.900831319863073,,-1.0628938287964595,5.606544444366346,,,,0.0,7.083333,,0,0,12.077230242391783,0.0,0.0,0.0,,0,,,,,85.392125
65,"BAHAMAS, THE",1974-77,-7.248958504171288,,-3.764271332973105,7.362647718879856,,15.329593267882188,,0.0,7.083333,,0,0,12.164499066557736,0.0,0.0,0.0,,0,,,,,82.781125
66,"BAHAMAS, THE",1978-81,6.231418530983168,8739.0,-2.4078679857255727,9.14766207828146,,13.594783159617934,,0.0,7.083333,33.66892813642897,0,0,12.245524101291101,0.0,0.0,0.0,,0,,,,,75.27940000000001
67,"BAHAMAS, THE",1982-85,4.832535351400358,10313.0,-2.7324841113925733,4.538155773674868,,13.090601426941367,,0.0,7.083333,30.627346351328068,0,0,12.330905219146274,0.0,0.0,0.0,,0,,,,,68.04894999999999
68,"BAHAMAS, THE",1986-89,0.5227095516916691,12483.0,-2.0327035666256856,5.110995922630046,,12.082020873678259,,0.0,7.083333,39.925801830917834,0,0,12.40820602075454,0.0,0.0,0.0,,0,,,,,61.842875
69,"BAHAMAS, THE",1990-93,-2.022276451715088,,-3.040524181206666,4.9226258734929695,,,,0.0,7.083333,37.55378047263741,0,0,12.475640707918862,0.0,0.0,0.0,,0,,,,,56.322300000000006
70,BAHRAIN,1966-69,,,,2.3232425935468815,,,,,,,0,0,,,,,,0,,,,,
71,BAHRAIN,1970-73,,,,6.400057666389147,,,,,,,0,0,,,,,,0,,,,,
72,BAHRAIN,1974-77,,,,18.355316053276137,,,,,,,0,0,,,,,,0,,,,,
73,BAHRAIN,1978-81,-8.866090143566296,13046.0,7.184635276716859,7.845369122883872,,13.747122158174477,,,,,0,0,,,,,,0,,,,,
74,BAHRAIN,1982-85,-3.5936494738021407,10182.0,-1.2727166482091232,2.273154376216624,,19.544102297242766,,,,,0,0,,,,,,0,,,,,
75,BAHRAIN,1986-89,-0.20858621757213758,9119.0,-4.779042678328025,-0.5763734164833556,,26.002691097019248,,,,,0,0,,,,,,0,,,,,
76,BAHRAIN,1990-93,1.7125911890619516,,-4.552595579261996,1.0054058734954463,,25.258684915413866,,,,,0,0,,,,,,0,,,,,
77,BANGLADESH,1966-69,0.2606055808725305,1075.0,,,0.0,12.34695228949054,,,,,0,0,,,,,,0,,,,,
78,BANGLADESH,1970-73,-5.245793437132562,1280.0,-1.8671364953089193,,0.0,4.329009152783167,,0.0,2.739583,,0,0,18.05733826417348,0.0,0.0,0.0,,0,0.6918566480373435,0.5699206152892792,0.12193603274806437,0.04101648267471768,96.39949999999999
79,BANGLADESH,1974-77,1.3740215031811776,968.0,-0.6243369162104215,,0.0,4.24091881473945,,0.5,2.739583,,0,0,18.168659530243186,0.0,0.0,0.0,3.8,0,1.2096584676185043,0.8817695593222215,0.3278889082962827,0.14591184458524908,97.84195
80,BANGLADESH,1978-81,3.146758557875895,1008.0,0.6799997755159761,,0.0,6.041246207991638,,0.25,2.739583,17.044097095411573,0,0,18.280110062135606,0.0,0.0,0.0,1.5,0,1.2865575172316372,0.9348681690779008,0.3516893481537367,0.1256177260724736,97.60455
81,BANGLADESH,1982-85,1.9656446841216368,1181.0,0.9079228790852545,,0.0,6.675841730837425,,0.0,2.739583,19.649025178705884,0,0,18.373208036555518,0.0,0.0,0.0,1.025,0,1.0388366917746001,0.6749487018087599,0.36388798996584004,0.172046033844077,93.835975
82,BANGLADESH,1986-89,1.5289382430034415,1261.0,-0.4287459937719641,7.479223585785751,0.0,12.33082865427863,,0.0,2.739583,25.615077379716038,0,0,18.452649261854848,0.0,0.0,0.0,1.95,0,1.0194012376326087,0.5843348050884213,0.43506643254418736,0.16901948134099737,86.71055
83,BANGLADESH,1990-93,2.488426308107794,1390.0,,4.660770448317475,0.0,13.85193471326292,,0.0,2.739583,29.993751400344138,0,0,18.531063128890235,0.0,0.0,0.0,2.4,0,0.8148398149957843,0.44756941097831976,0.36727040401746447,0.12152672876882349,79.234525
84,BARBADOS,1966-69,7.206945870889925,3367.0,3.086139896373057,5.487979274113242,1.0,12.914844736162667,,,,,0,0,,,,,,1,,,,,
85,BARBADOS,1970-73,3.6829111346202925,4638.0,-2.4875171609547495,10.258410454288624,1.0,13.54728332696572,22.0,0.0,,57.29368121371422,0,0,12.39290069946199,0.0,0.0,0.0,0.0,1,0.4234648357577194,0.3433971896188398,0.08006764613887958,0.0,78.448975
86,BARBADOS,1974-77,0.4357667837961987,5083.0,-4.656789372980055,16.060080993354408,1.0,15.79446478127958,22.0,0.0,,53.78911532529217,0,0,12.413469871620212,0.0,0.0,0.0,0.0,1,0.4867583276622152,0.2695519410638987,0.21720638659831654,0.0,71.35465
87,BARBADOS,1978-81,3.445888448126322,5827.0,-3.054622828919036,12.12759158068234,1.0,16.110519757171037,22.0,0.0,,41.33945001941846,0,0,12.424191594646606,0.0,0.0,0.0,0.0,1,0.5822149530863374,0.23187380159203166,0.3503411514943058,0.0037388127594687637,66.717725
88,BARBADOS,1982-85,-0.6379358213174147,6094.0,-2.988751351730543,5.8376664375516585,1.0,17.158160190033282,22.0,0.0,,44.01903916861933,0,0,12.436369550494165,0.0,0.0,0.0,0.45,1,0.8482848505500333,0.501680009463136,0.34660484108689743,0.011980701145226692,64.323275
89,BARBADOS,1986-89,5.421661941899014,6707.0,-3.5394021471626873,3.8324954351039775,1.0,17.4952235296365,22.0,0.0,,43.79784883964031,0,0,12.448993333619605,0.0,0.0,0.0,0.0,1,0.30799282576393083,0.18648900918833575,0.1215038165755951,-0.015080305093139798,60.60350000000001
90,BARBADOS,1990-93,-3.3390344919728587,,,4.03014820174723,1.0,20.348881280554824,22.0,0.0,,46.4382208984824,0,0,12.4626200246761,0.0,0.0,0.0,1.2,1,0.4107990663008567,0.3570485668068516,0.05375049949400514,-0.010371920845579629,56.645275
91,BELARUS,1966-69,7.404213002193538,,,,,,,,,,0,0,,,,,,0,,,,,
92,BELARUS,1970-73,7.364116045797298,,,,,,,,,,0,0,,,,,,0,,,,,
93,BELARUS,1974-77,5.946569410744051,,,,,,,,,,0,0,,,,,,0,,,,,
94,BELARUS,1978-81,4.312914567694026,,,,,,,,,,0,0,,,,,,0,,,,,
95,BELARUS,1982-85,4.235806549141907,,,,,,,,,,0,0,,,,,,0,,,,,
96,BELARUS,1986-89,4.982799699902918,,,,,24.322013944096213,,,,,0,0,,,,,,0,,,,,
97,BELARUS,1990-93,-5.787975738227424,,,,,23.485846671512224,,,,,0,0,,,,,,0,,,,,
98,BELGIUM,1966-69,3.9634607148580248,6911.0,-1.2451856118334246,3.3262969436239187,1.0,13.456094368660809,,,,,0,0,,,,,,1,,,,,
99,BELGIUM,1970-73,4.848702765206037,8331.0,-3.1150345228954395,5.029176945405977,1.0,14.141370588993091,,,,,0,0,,,,,,1,,,,,
100,BELGIUM,1974-77,1.9234380974316512,9871.0,-4.70675597977516,9.896337217388773,1.0,16.08580324371001,,,,,0,0,,,,,,1,,,,,
101,BELGIUM,1978-81,1.9030738963119465,10465.0,-8.856365673328783,5.634033290826546,1.0,17.850424967682095,,,,,0,0,,,,,,1,,,,,
102,BELGIUM,1982-85,1.2554456448211848,10986.0,-12.089101471502126,6.664252015064953,1.0,17.49263018431686,,,,,0,0,,,,,,1,,,,,
103,BELGIUM,1986-89,2.6770586894348636,11461.0,-7.708272051864687,1.7607993724795712,1.0,15.851099073585532,,,,,0,0,,,,,,1,,,,,
104,BELGIUM,1990-93,1.092662683148049,13232.0,-6.210194033106154,2.9176176437146983,1.0,14.855377886341037,,,,,0,0,,,,,,1,,,,,
105,BELIZE,1966-69,2.606298253919004,,,,,,,,,,0,0,,,,,,0,,,,,
106,BELIZE,1970-73,3.8986866143608356,,,,,,,,,,0,0,,,,,,0,0.0,,,,
107,BELIZE,1974-77,3.9124289770012144,,-5.14747131321717,,,,,,,,0,0,,,,,,0,0.0,,,,
108,BELIZE,1978-81,5.576675468365955,,-1.3767501144178822,10.63801147463348,,18.087797158564204,,,,,0,0,,,,,,0,1.0004019980509358,1.5829840531486876,0.4178199429531836,0.0,
109,BELIZE,1982-85,-2.4337856457429696,3559.0,-2.3163680874528034,4.721707824186283,,22.030568178353665,,,,,0,0,,,,,,0,2.6378850241663234,2.381872693801869,0.25601233036445487,-0.03294189404371794,
110,BELIZE,1986-89,6.383644485343454,2724.0,3.171698109580997,1.994092782494894,,17.533979006103554,,,,,0,0,,,,,,0,3.444408242320808,2.982476197475757,0.4619320448450508,-0.024152461131953382,
111,BELIZE,1990-93,3.18516044074455,3464.0,-3.7140707534918715,2.2497145776655847,,15.137182675838053,,,,,0,0,,,,,,0,2.6443167165125763,1.8016688886090895,0.8426478279034869,-0.01873906296112649,
112,BENIN,1966-69,0.7429817042900577,1179.0,,,0.0,8.839712614832793,,,,,0,0,,,,,,0,,,,,
113,BENIN,1970-73,0.3487891722448122,1118.0,,,0.0,9.97297560235586,,,,,0,0,,,,,,0,1.8938211101017737,1.2190181463180765,0.6748029637836971,0.08726064630102338,
114,BENIN,1974-77,-1.6757560509224056,1110.0,0.7781974472518884,,0.0,8.691510734206416,,,,,0,0,,,,,,0,2.0147171218848112,1.1417712593021778,0.872945862582634,0.17678282003139528,
115,BENIN,1978-81,3.0353467188643624,1017.0,1.0050292292470713,,0.0,8.535372924623493,,,,,0,0,,,,,,0,2.2017947249172773,1.2929069122582046,0.9088878126590723,0.1432732910194944,
116,BENIN,1982-85,0.6153685037449286,1018.0,,,0.0,13.47746485433835,,,,,0,0,,,,,,0,1.9506561941583238,1.0458313632462413,0.9048248309120827,0.304101889952204,
117,BENIN,1986-89,-2.5890577267721593,1063.0,,,0.0,13.900697813843912,,,,,0,0,,,,,,0,3.3927856052240677,2.0060006188928865,1.3867849863311812,0.4802090059027443,
118,BENIN,1990-93,0.7417517697881237,920.0,,0.4393123876289984,1.0,12.167881731012557,,,,,0,0,,,,,,0,4.010778040985138,2.1569377682823823,1.8538402727027559,0.5126867999733696,
119,BERMUDA,1966-69,6.671690220443072,,,,,,,,,,0,0,,,,,,0,,,,,
120,BERMUDA,1970-73,2.901153826091818,,,,,,,,,,0,0,,,,,,0,,,,,
121,BERMUDA,1974-77,4.528997499437137,,,,,,,,,,0,0,,,,,,0,,,,,
122,BERMUDA,1978-81,2.9288969761539274,,,,,,,,,,0,0,,,,,,0,,,,,
123,BERMUDA,1982-85,-1.973372296553455,,,,,,,,,,0,0,,,,,,0,,,,,
124,BERMUDA,1986-89,1.928091610646998,,,,,,,,,,0,0,,,,,,0,,,,,
125,BERMUDA,1990-93,-2.4161340450452595,,,,,,,,,,0,0,,,,,,0,,,,,
126,BHUTAN,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
127,BHUTAN,1970-73,,,,,,,,,,,0,0,,,,,,0,,,,,
128,BHUTAN,1974-77,,,,,,,,,,,0,0,,,,,,0,,,,,
129,BHUTAN,1978-81,,,,9.470155893476262,,23.434484608886603,,,,,0,0,,,,,,0,,,,,
130,BHUTAN,1982-85,,,-1.9464203364449633,8.668058728152761,,23.516263814567868,,,,,0,0,,,,,,0,,,,,
131,BHUTAN,1986-89,,,-4.479790600398193,8.420574452218554,,18.616950978289516,,,,,0,0,,,,,,0,,,,,
132,BHUTAN,1990-93,1.40052227455539,,-3.2050114676423687,11.64026925478856,,19.97303409547354,,,,,0,0,,,,,,0,,,,,
133,BOLIVIA,1966-69,3.187690910245511,1396.0,-3.8616949643365053,6.212344186307117,1.0,8.97917911434706,,,,,0,0,,,,,,0,,,,,
134,BOLIVIA,1970-73,1.2972895537549878,1661.0,-3.2068204964297062,10.278147086880818,1.0,9.891156079131775,68.0,0.75,2.270833,15.162555132451672,0,0,15.290450324904564,0.0,0.0,0.0,4.333,0,0.8619137252020126,0.7479844877701354,0.11392923743187722,0.012459430079383191,86.66245
135,BOLIVIA,1974-77,2.9630489409354865,1838.0,-5.1778787092579455,17.15172924269275,1.0,10.57104252390995,68.0,0.0,2.270833,15.781296848718108,0,0,15.387497350590811,0.0,0.0,0.0,1.8,0,0.8665824061506658,0.6032079616031527,0.263374444547513,0.0796323333714205,86.62825
136,BOLIVIA,1978-81,-1.4852887480084176,2015.0,-6.336720295809665,23.602461040535072,0.5,13.220397061634918,68.0,0.25,2.270833,15.854101634708712,0,0,15.48149986670712,0.0,0.0,0.0,1.15,0,1.1824050660241676,0.7822307419535774,0.40017432407059017,0.031845561000716,86.48303333333334
137,BOLIVIA,1982-85,-4.315007737274601,1864.0,-35.808239976801644,238.20747860924544,0.0,17.848160590067973,68.0,0.0,2.270833,19.03046532097448,0,0,15.568434773073502,0.0,0.0,0.0,5.975,0,1.4394795733676964,1.020839357417611,0.41864021595008566,0.03145195268163255,88.4782
138,BOLIVIA,1986-89,-0.6470254840308165,1674.0,-0.4012795202094124,43.777885455733326,1.0,12.26896408732749,68.0,0.0,2.270833,18.19739835679411,0,0,15.653703845930558,0.0,0.0,0.0,0.85,0,3.1075494091093074,1.8841453974389182,1.223404011670389,0.3649383957213384,
139,BOLIVIA,1990-93,1.9494735338123403,1658.0,-1.5479344870804146,13.700904294759386,1.0,12.069947679880007,68.0,0.25,2.270833,14.905733566639853,0,0,15.738972039186685,0.0,0.0,0.0,1.625,0,3.3419770087471603,2.3515576457622718,0.9904193629848882,0.271564788418078,89.3586
140,BOTSWANA,1966-69,7.328078100535951,577.0,,,0.0,24.970130339984365,,,,,1,0,,,,,,0,,,,,
141,BOTSWANA,1970-73,13.899207619234687,823.0,-14.661411641491325,,0.0,16.623833390621453,51.0,0.0,7.0,,1,0,13.417861822270384,0.0,0.0,0.0,0.0,0,10.35949813009168,8.688820181129742,1.670677948961938,0.2048511282736428,113.24
142,BOTSWANA,1974-77,6.106597514082623,1362.0,-2.665422833487061,11.591692912182339,0.0,18.84615237740696,51.0,0.0,7.0,,1,0,13.558329562120678,0.0,0.0,0.0,0.0,0,6.02514554275838,4.949580451379226,1.0755650913791543,0.14005896057460496,108.934
143,BOTSWANA,1978-81,8.787622457257838,1620.0,-0.04119631310618267,11.936287058965323,0.75,20.758604826447055,51.0,0.0,7.0,29.818357105612876,1,0,13.69965600533856,0.0,0.0,0.0,0.9,0,6.3613770303020205,5.185147476922647,1.176229553379374,0.011632145895571476,102.8785
144,BOTSWANA,1982-85,6.410942004783249,1980.0,10.722365281008003,9.134107163839289,1.0,25.86395461183774,51.0,0.0,7.0,30.254923870352645,1,0,13.838566466030572,0.0,0.0,0.0,1.275,0,4.56144145631111,3.5487716462345484,1.0126698100765612,-0.06029118254249851,98.148275
145,BOTSWANA,1986-89,7.249000760966551,2662.0,17.857412844865383,9.464337677597555,1.0,24.369807338942305,51.0,0.0,7.0,27.931611986635406,1,0,13.975185948434232,0.0,0.0,0.0,0.425,0,4.441169773624199,3.4443029921273967,0.9968667814968019,-0.021704959963463003,93.0894
146,BOTSWANA,1990-93,1.9145984392376247,,11.76821720635002,12.573529624281242,1.0,30.274926347652166,51.0,0.0,7.0,31.578418163328912,1,0,14.106165083297562,0.0,0.0,0.0,1.625,0,3.3673583594045473,2.5303390015640566,0.8370193578404909,-0.015706046851997855,87.86840000000001
147,BRAZIL,1966-69,5.015155812303496,1903.0,-1.321691466270802,25.370700803225922,0.0,11.159014267496916,,,,,0,0,,,,,,1,,,,,
148,BRAZIL,1970-73,8.58053168074191,2434.0,-0.289917373484871,16.44983238715305,0.0,10.88636321670843,7.0,0.0,6.359375,18.43949644288668,0,0,18.41452382899062,0.0,0.0,0.0,2.067,1,0.06875222187078148,0.06678346748230196,0.0019687543884795255,-0.002247203168347745,82.229175
149,BRAZIL,1974-77,4.540615181609464,3458.0,-0.06589992553984858,30.286765425044404,0.0,10.084264273003356,7.0,0.0,6.359375,19.116516012602883,0,0,18.509654984930094,0.0,0.0,0.0,1.225,1,0.02901829986252462,0.031860846757097196,-0.00284254689457258,-0.005218924017916732,77.26682500000001
150,BRAZIL,1978-81,1.2154902327142114,3886.0,-1.8059045235032256,51.856397101396425,0.0,9.478138657197825,7.0,0.0,6.359375,15.96846871448481,0,0,18.60199554413691,0.0,0.0,0.0,0.7,1,0.015846300072538316,0.01446999896429123,0.0013763011082470861,-0.0016595055595110572,72.42117499999999
151,BRAZIL,1982-85,0.34633392968173027,3968.0,-5.6675513192129,95.97879979533698,0.0,9.45516558382004,7.0,0.0,6.359375,13.259137408715958,0,0,18.689155149583875,0.0,0.0,0.0,0.8,1,0.01348874164111454,0.014599942393473305,-0.0011112007523587635,-0.008972727926256958,69.13817499999999
152,BRAZIL,1986-89,1.6765917461321056,4294.0,-14.163785092598582,169.41889224235345,0.0,12.423328345492896,7.0,0.25,6.359375,11.599206815256316,0,0,18.76874446752912,0.0,0.0,0.0,0.4,1,0.008539370981871552,0.01902695185121979,-0.010487580869348239,-0.013745240472143693,66.18
153,BRAZIL,1990-93,-2.0486289437566363,4042.0,-3.3456471524277442,265.50975185407486,0.75,15.896084991097462,7.0,1.5,6.359375,33.728611515289444,0,0,18.842145505576045,0.0,0.0,0.0,1.725,1,0.022711126211428536,0.023485723518436228,-0.0007745973070076914,-0.005205517482710753,63.045300000000005
154,BRUNEI,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
155,BRUNEI,1970-73,,,,,,,,,,,0,0,,,,,,0,,,,,
156,BRUNEI,1974-77,4.453694156359411,,,,,,,,,,0,0,,,,,,0,,,,,
157,BRUNEI,1978-81,-4.782916278946114,,,,,8.150831980029443,,,,,0,0,,,,,,0,,,,,
158,BRUNEI,1982-85,-2.0895343143811917,,,,,17.48182468753548,,,,,0,0,,,,,,0,,,,,
159,BRUNEI,1986-89,-1.9941828561759856,,,,,,,,,,0,0,,,,,,0,,,,,
160,BRUNEI,1990-93,0.7626118837726459,,,,,,,,,,0,0,,,,,,0,,,,,
161,BULGARIA,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
162,BULGARIA,1970-73,,,,,,,,,,,0,0,,,,,,0,,,,,
163,BULGARIA,1974-77,,,,,,,,,,,0,0,,,,,,0,,,,,
164,BULGARIA,1978-81,4.65890865699663,,,,,5.932349542534873,,,,,0,0,,,,,,0,,,,,
165,BULGARIA,1982-85,3.845848669344276,4277.0,,,,7.777262628719783,,,,,0,0,,,,,,0,,,,,
166,BULGARIA,1986-89,4.439300941255198,5756.0,,,,7.5718319456050756,,,,,0,0,,,,,,0,,,,,
167,BULGARIA,1990-93,-8.672614429115022,6203.0,-7.177444502368299,,,16.95327994385104,,,,,0,0,,,,,,0,,,,,
168,BURKINA FASO,1966-69,1.2617758220752062,367.0,,1.709071215850455,0.0,5.8929674656876845,,,,,0,0,,,,,,0,,,,,
169,BURKINA FASO,1970-73,-0.7025432974888002,374.0,0.26564610535794686,2.0397694080664497,0.0,8.302772551207967,,,,,0,0,,,,,,0,4.480532602595751,2.822607780547011,1.6579248220487404,0.04776175183811154,
170,BURKINA FASO,1974-77,2.84895755799095,393.0,0.3962010767983151,10.750535003978579,0.0,11.658509712200294,,,,,0,0,,,,,,0,5.056099491308973,3.263676296232206,1.7924231950767657,0.25362566562425304,
171,BURKINA FASO,1978-81,1.3595476396201178,445.0,-0.5122364111427719,10.178247991270828,0.0,11.095186459444463,,,,,0,0,,,,,,0,6.309506088726738,4.522912114154506,1.7865939745722315,0.34825300553441224,
172,BURKINA FASO,1982-85,1.9114931198766616,512.0,-0.17817359672206232,7.702763691930037,0.0,14.899345978268203,,,,,0,0,,,,,,0,4.8064075470870256,3.2816197672859584,1.5247877798010665,0.3353305478069905,
173,BURKINA FASO,1986-89,0.869469290749425,511.0,0.09473834045617911,-0.41989285399410825,0.0,14.418405332986861,,,,,0,0,,,,,,0,5.466984092425036,3.8750166243181674,1.5919674681068683,0.4006802342570272,
174,BURKINA FASO,1990-93,-0.42909604584946415,511.0,,0.043595013474573285,0.0,14.884941132017184,,,,,0,0,,,,,,0,6.440148503908738,4.141355171026034,2.2987933328827035,0.5062976848647583,
175,BURUNDI,1966-69,2.1307845868469677,403.0,-0.2643798278281401,3.2679451908193324,0.0,7.612537631375862,,,,,1,0,,,,,,0,,,,,
176,BURUNDI,1970-73,7.538878931416049,341.0,0.9069780660296635,3.2922324133925818,0.0,11.215621609254441,4.0,0.25,,10.194722772197826,1,0,15.086166067396464,0.0,0.0,0.0,0.0,0,4.298627421719208,2.7248951065387534,1.5737323151804539,0.005312907834495075,93.10975
